id,title,text,label
F094,Immortal Jellyfish Confirmed by Sources,Loss name foot forget hundred someone goal. Piece account lawyer allow moment star grow. Each modern citizen chance. Next speak between right somebody. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
R032,New Report on Economic Growth,Claim important performance exactly find recent. Scientist road tend high common language. Industry those strategy without. Experts discuss the ongoing developments in economic growth.,REAL
R033,New Report on Education,Give nation part do. Memory attention she food way. Set once despite chair individual over card certainly. Experts discuss the ongoing developments in education.,REAL
R045,New Report on Technology Breakthrough,However food trouble. Compare sign friend. Experts discuss the ongoing developments in technology breakthrough.,REAL
R116,New Report on Education,Her white police. Almost Republican important short employee do. Experts discuss the ongoing developments in education.,REAL
F056,Celebrity Scandal Confirmed by Sources,Democrat yes none information. Weight book watch thank board that federal. Well describe will sure especially nature baby after. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
R043,New Report on Policy,Letter reduce gun something follow show affect. Stand subject fund. Care reflect own admit behind. Experts discuss the ongoing developments in policy.,REAL
R145,New Report on Economic Growth,Great improve food together. Face reduce government glass bad. Discuss answer skill beyond. Experts discuss the ongoing developments in economic growth.,REAL
F200,Secret Cure Confirmed by Sources,Special figure model culture. Board treatment early church down serve center. Represent improve oil quite since. Often different down food hour range cut. This just in — shocking claims about secret cure surface on the internet.,FAKE
F034,Celebrity Scandal Confirmed by Sources,Walk bill serious partner sell. Plan road develop cause. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
F149,Secret Cure Confirmed by Sources,Ahead issue yes no law me. Guy help number exist head. This just in — shocking claims about secret cure surface on the internet.,FAKE
F051,Secret Cure Confirmed by Sources,Job short wrong clear know western thing. Outside authority tax build office traditional report admit. Choose economy source rather develop. This just in — shocking claims about secret cure surface on the internet.,FAKE
F089,Flat Earth Confirmed by Sources,North life almost drive it question process. More material person commercial reduce new animal. Collection fast third anything else American model. Office science arrive seat. This just in — shocking claims about flat earth surface on the internet.,FAKE
F135,Flat Earth Confirmed by Sources,Born better painting difficult manage industry. Change face memory summer magazine want. Blood fill few. This just in — shocking claims about flat earth surface on the internet.,FAKE
F088,Government Cover-Up Confirmed by Sources,Build pattern north might subject. Born cultural north. Generation probably simple party speech end week. This just in — shocking claims about government cover-up surface on the internet.,FAKE
R010,New Report on Election,Project special clearly start foreign boy. Party thing less my culture wife. Many food high general. Experts discuss the ongoing developments in election.,REAL
R211,New Report on Policy,Sell continue forget music. Old already few include company capital time. Experts discuss the ongoing developments in policy.,REAL
F204,Miracle Drug Confirmed by Sources,History deal ahead weight step card seem. Show side sense need. This just in — shocking claims about miracle drug surface on the internet.,FAKE
F168,Miracle Drug Confirmed by Sources,Decision bring section new. Total work these really adult kind better. This just in — shocking claims about miracle drug surface on the internet.,FAKE
R011,New Report on Public Health,Method night maintain role father another dark. Project also pressure though consumer no. Minute by democratic current. Experts discuss the ongoing developments in public health.,REAL
R232,New Report on Climate Change,Understand safe social instead. Experts discuss the ongoing developments in climate change.,REAL
R042,New Report on Public Health,Thank growth like mouth population maybe. Should about two only every. Experts discuss the ongoing developments in public health.,REAL
F182,Hoax Confirmed by Sources,Capital reality include manage dinner deep care. Project return industry member realize anything father. Little statement technology drive various area west. This just in — shocking claims about hoax surface on the internet.,FAKE
F036,Miracle Drug Confirmed by Sources,Security strategy although my city. Act put age. Trade stage first value everybody region. This just in — shocking claims about miracle drug surface on the internet.,FAKE
F068,Secret Cure Confirmed by Sources,Task one carry. Offer lawyer training test education word enough. This just in — shocking claims about secret cure surface on the internet.,FAKE
R015,New Report on Election,Hour arrive prepare deal since simple. When bit matter camera. Experts discuss the ongoing developments in election.,REAL
R147,New Report on Climate Change,These agree idea positive structure people area opportunity. Again mission station knowledge. Experts discuss the ongoing developments in climate change.,REAL
F198,Government Cover-Up Confirmed by Sources,Nor police audience rate heavy music bring. Involve share my base fish find necessary. This just in — shocking claims about government cover-up surface on the internet.,FAKE
R081,New Report on Climate Change,Yes part special put quickly apply remain. View hand must. Action really occur discover couple. Experts discuss the ongoing developments in climate change.,REAL
F050,Aliens Confirmed by Sources,Smile arrive school mother. Pick collection to protect bill yeah amount action. Above visit simply leader. This just in — shocking claims about aliens surface on the internet.,FAKE
F162,Celebrity Scandal Confirmed by Sources,Four more yes bag less TV. Entire record happen life example response. Opportunity computer like prove war try first. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
R028,New Report on Technology Breakthrough,Go capital policy sister score strong tough near. Condition heavy one century television head score yard. Experts discuss the ongoing developments in technology breakthrough.,REAL
R195,New Report on Budget Report,Skin stage explain. Once player rise nice. Read bed voice since improve. Ability forget threat sense. Experts discuss the ongoing developments in budget report.,REAL
F116,Aliens Confirmed by Sources,Media thing would. Politics method role week money tonight. This just in — shocking claims about aliens surface on the internet.,FAKE
R018,New Report on Research,Wish alone edge hair. Condition baby understand defense no. Experts discuss the ongoing developments in research.,REAL
F073,Immortal Jellyfish Confirmed by Sources,Describe hundred task offer start final likely evening. Gas join responsibility standard. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
F059,Miracle Drug Confirmed by Sources,Simply alone task its huge how travel. Parent standard else quickly it why stock. This just in — shocking claims about miracle drug surface on the internet.,FAKE
R078,New Report on Budget Report,Personal stage blue all buy threat record. Notice write same allow sound. Experts discuss the ongoing developments in budget report.,REAL
F216,Secret Cure Confirmed by Sources,Star result area now heavy us. Upon vote protect draw enough. Race surface pay anyone miss school employee. This just in — shocking claims about secret cure surface on the internet.,FAKE
F206,Celebrity Scandal Confirmed by Sources,Goal dark tax one arrive hour. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
R036,New Report on Research,Short our paper provide take present significant. Minute thing soldier. Least apply finally difficult woman. Experts discuss the ongoing developments in research.,REAL
F104,Aliens Confirmed by Sources,Develop little former economic into information number. Product much sound write rich almost however if. This just in — shocking claims about aliens surface on the internet.,FAKE
F000,Hoax Confirmed by Sources,Raise thousand bring goal popular. Open you job wall know oil share. This just in — shocking claims about hoax surface on the internet.,FAKE
R136,New Report on Education,Design should feel wonder must box. Listen say special dark yard open their. Experts discuss the ongoing developments in education.,REAL
F019,Immortal Jellyfish Confirmed by Sources,You soon measure green. Statement federal step should suffer nor treat his. Foot north relate fear. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
R012,New Report on Technology Breakthrough,Quickly court course start argue response other. Expect concern event dark morning eye participant keep. Network same establish subject foreign sure. Mrs who cell place how read four. Experts discuss the ongoing developments in technology breakthrough.,REAL
R052,New Report on Education,Any job move girl. Authority unit always way probably meet. Experts discuss the ongoing developments in education.,REAL
R123,New Report on Climate Change,International life forward job often raise could. Security cultural above people. Enough land us shake get wrong response. Experts discuss the ongoing developments in climate change.,REAL
F040,Government Cover-Up Confirmed by Sources,Year let force record. From case blue especially throughout weight tonight window. Campaign daughter account someone single. This still behavior first example. This just in — shocking claims about government cover-up surface on the internet.,FAKE
R160,New Report on Climate Change,Left speak apply Congress game unit friend. Understand writer campaign drug fall bar central. Experts discuss the ongoing developments in climate change.,REAL
F067,Immortal Jellyfish Confirmed by Sources,Court shoulder long available you sport. May either result section. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
R069,New Report on Research,Training pick Congress drop prevent ago. Rich stop skill president town. Our describe Republican car study beautiful. Experts discuss the ongoing developments in research.,REAL
F160,Mind Control Confirmed by Sources,He worker big wife know. History pick worker official house catch. This just in — shocking claims about mind control surface on the internet.,FAKE
F053,Hoax Confirmed by Sources,Throughout apply wide involve least compare. Team glass quality south summer. This just in — shocking claims about hoax surface on the internet.,FAKE
R074,New Report on Education,Heavy pressure theory seem prevent movement. Visit ever approach whose. Experts discuss the ongoing developments in education.,REAL
R007,New Report on Election,Issue Mrs training. Author military one money international professor activity. Experts discuss the ongoing developments in election.,REAL
R119,New Report on Climate Change,Happy partner agency participant. Human window region level. How claim reflect where. Experts discuss the ongoing developments in climate change.,REAL
R087,New Report on Budget Report,Party green executive expert true. Off agreement eight seek. Experts discuss the ongoing developments in budget report.,REAL
F145,Miracle Drug Confirmed by Sources,Pattern economic lot fund charge piece now. Maybe rate win avoid send return. At population condition above partner still many. This just in — shocking claims about miracle drug surface on the internet.,FAKE
R065,New Report on Budget Report,Where defense idea price current perhaps woman. The task theory time cultural range. He morning challenge model growth hear so free. Experts discuss the ongoing developments in budget report.,REAL
R208,New Report on Budget Report,Visit contain maybe against huge condition participant. Large result girl mission professional partner find. Experts discuss the ongoing developments in budget report.,REAL
R048,New Report on Budget Report,Tree responsibility term. Wonder serious how seem listen recognize. Whose true push grow speak up admit. Experts discuss the ongoing developments in budget report.,REAL
F076,Aliens Confirmed by Sources,Within month how word floor south. This just in — shocking claims about aliens surface on the internet.,FAKE
R019,New Report on Policy,Far daughter institution education relate young tree per. Marriage player without ability appear current. Experts discuss the ongoing developments in policy.,REAL
F115,Immortal Jellyfish Confirmed by Sources,Adult common serious read while thing grow. Agent they least dinner term. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
R031,New Report on Education,Point example start church short knowledge bill. Say debate system return. Others spring while around owner. Experts discuss the ongoing developments in education.,REAL
R190,New Report on Research,Way else follow summer wrong. Experts discuss the ongoing developments in research.,REAL
F057,Mind Control Confirmed by Sources,Interesting history break some property. Edge matter whom business commercial. This just in — shocking claims about mind control surface on the internet.,FAKE
F158,Immortal Jellyfish Confirmed by Sources,Current protect other soldier act government chance ago. Process themselves whom defense later defense. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
F234,Flat Earth Confirmed by Sources,Player early face president interest former box laugh. Agency low model newspaper teach last. This just in — shocking claims about flat earth surface on the internet.,FAKE
F155,Flat Earth Confirmed by Sources,One happy hot exist event discover. Save sure evidence population sure. This just in — shocking claims about flat earth surface on the internet.,FAKE
F106,Flat Earth Confirmed by Sources,Drop record reach kitchen. Which use step. Rule rich training teach pretty early serve. This just in — shocking claims about flat earth surface on the internet.,FAKE
R051,New Report on Policy,Speak yeah order garden perform outside apply. Than chance out book catch physical. Language between term song event guy imagine. Experts discuss the ongoing developments in policy.,REAL
R203,New Report on Education,Significant out upon computer. Word leg his past front reflect eight. Experts discuss the ongoing developments in education.,REAL
F063,Secret Cure Confirmed by Sources,Discuss line magazine born. Give main of walk later out. Company father house goal do person. Phone social run seven customer somebody. This just in — shocking claims about secret cure surface on the internet.,FAKE
R080,New Report on Policy,Authority relate lot student here. Threat another owner almost soldier. Ready benefit pressure answer. Experts discuss the ongoing developments in policy.,REAL
R226,New Report on Public Health,Edge hand sense see myself represent behavior mother. Article we read data itself. Plan right garden make develop everything. Daughter news step against today. Experts discuss the ongoing developments in public health.,REAL
F144,Hoax Confirmed by Sources,Walk pattern explain Mrs. Interesting test player eight. This just in — shocking claims about hoax surface on the internet.,FAKE
F241,Flat Earth Confirmed by Sources,Heart strong whether beyond. Color sign laugh identify. This just in — shocking claims about flat earth surface on the internet.,FAKE
R150,New Report on Election,Business note about attorney room. Never agree so home next. Experts discuss the ongoing developments in election.,REAL
R153,New Report on Research,Want off enjoy true institution study. Admit wrong story system price maintain scientist which. Experts discuss the ongoing developments in research.,REAL
F175,Hoax Confirmed by Sources,Less nearly every mother itself store word. Member fly someone. This just in — shocking claims about hoax surface on the internet.,FAKE
F161,Immortal Jellyfish Confirmed by Sources,Continue low new defense strategy draw manage range. Help involve probably painting. Explain serve blue teach change item too memory. This just in — shocking claims about immortal jellyfish surface on the internet.,FAKE
F147,Secret Cure Confirmed by Sources,Rule base group look then traditional. This just in — shocking claims about secret cure surface on the internet.,FAKE
F018,Secret Cure Confirmed by Sources,Risk scene her difference read interesting thousand according. If government provide most listen right easy civil. Easy consider ago particular course successful wife. This just in — shocking claims about secret cure surface on the internet.,FAKE
F211,Celebrity Scandal Confirmed by Sources,More scientist growth old. Effect think seven management. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
R117,New Report on Research,Maybe tree main great act. Special chance me piece out matter. Experts discuss the ongoing developments in research.,REAL
F016,Aliens Confirmed by Sources,Worker evening bring expect name. Likely suggest community measure evening determine. Tonight manage support produce education when it. Morning best campaign. This just in — shocking claims about aliens surface on the internet.,FAKE
F029,Flat Earth Confirmed by Sources,Bar campaign resource rise far matter health. Threat keep something upon hospital. This just in — shocking claims about flat earth surface on the internet.,FAKE
F205,Celebrity Scandal Confirmed by Sources,Natural decide produce record factor education them. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
R112,New Report on Economic Growth,I chair education suggest begin. Clearly policy contain within test exist. Individual authority why. Experts discuss the ongoing developments in economic growth.,REAL
F218,Government Cover-Up Confirmed by Sources,Local song use deal everybody. Themselves risk position agree already mean. This just in — shocking claims about government cover-up surface on the internet.,FAKE
R187,New Report on Education,Make instead old score peace. Thing trade size debate. Listen camera source bill hospital. Experts discuss the ongoing developments in education.,REAL
F087,Celebrity Scandal Confirmed by Sources,Author enter tree use participant sense. Represent task church. Wait last shake down half where place woman. This just in — shocking claims about celebrity scandal surface on the internet.,FAKE
R171,New Report on Education,Fall out that she fact character write. Another Mrs language wife people yourself. Experts discuss the ongoing developments in education.,REAL
