id,title,filtered_words,label
R054,New Report on Budget Report,"['wrong', 'side', 'already', 'media', 'game', 'heavy', 'month', 'husband', 'wide', 'gun', 'indeed', 'pretty', 'sit', 'bad', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report']",REAL
R047,New Report on Technology Breakthrough,"['civil', 'civil', 'phone', 'though', 'blue', 'model', 'method', 'seek', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough']",REAL
R199,New Report on Economic Growth,"['activity', 'top', 'occur', 'economy', 'important', 'treat', 'often', 'social', 'interest', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth']",REAL
F062,Miracle Drug Confirmed by Sources,"['third', 'modern', 'arm', 'involve', 'way', 'detail', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet']",FAKE
R244,New Report on Technology Breakthrough,"['decade', 'create', 'woman', 'party', 'about', 'way', 'behavior', 'develop', 'responsibility', 'travel', 'floor', 'former', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough']",REAL
R107,New Report on Election,"['system', 'well', 'parent', 'answer', 'ready', 'know', 'pm', 'page', 'challenge', 'marriage', 'yet', 'experts', 'discuss', 'ongoing', 'developments', 'election']",REAL
F148,Aliens Confirmed by Sources,"['ready', 'least', 'ok', 'network', 'chance', 'mother', 'table', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet']",FAKE
F023,Mind Control Confirmed by Sources,"['speech', 'operation', 'bring', 'employee', 'american', 'evidence', 'save', 'firm', 'without', 'conference', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet']",FAKE
R075,New Report on Budget Report,"['lay', 'arrive', 'industry', 'line', 'whose', 'seven', 'carry', 'air', 'group', 'whatever', 'inside', 'show', 'music', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report']",REAL
R220,New Report on Public Health,"['though', 'example', 'trial', 'major', 'specific', 'although', 'high', 'rate', 'method', 'office', 'give', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health']",REAL
R099,New Report on Economic Growth,"['style', 'social', 'life', 'attorney', 'guess', 'coach', 'work', 'manager', 'card', 'civil', 'least', 'south', 'treatment', 'ten', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth']",REAL
F066,Flat Earth Confirmed by Sources,"['center', 'onto', 'building', 'owner', 'brother', 'training', 'full', 'task', 'vote', 'indeed', 'certain', 'development', 'rule', 'laugh', 'population', 'community', 'win', 'edge', 'station', 'cultural', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet']",FAKE
F060,Flat Earth Confirmed by Sources,"['pattern', 'rock', 'heart', 'responsibility', 'claim', 'skin', 'still', 'interesting', 'local', 'director', 'particularly', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet']",FAKE
F022,Government Cover-Up Confirmed by Sources,"['return', 'play', 'eye', 'record', 'view', 'lead', 'fact', 'her', 'white', 'matter', 'create', 'political', 'travel', 'low', 'hand', 'true', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet']",FAKE
F127,Mind Control Confirmed by Sources,"['environmental', 'bar', 'major', 'head', 'cut', 'member', 'keep', 'create', 'central', 'explain', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet']",FAKE
R212,New Report on Education,"['safe', 'color', 'would', 'offer', 'ten', 'another', 'believe', 'experts', 'discuss', 'ongoing', 'developments', 'education']",REAL
F119,Mind Control Confirmed by Sources,"['table', 'statement', 'page', 'painting', 'room', 'occur', 'could', 'significant', 'society', 'according', 'mention', 'public', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet']",FAKE
F103,Hoax Confirmed by Sources,"['design', 'since', 'thank', 'speak', 'audience', 'wear', 'game', 'price', 'officer', 'arrive', 'heavy', 'term', 'religious', 'foot', 'question', 'stock', 'glass', 'reach', 'yard', 'enter', 'region', 'compare', 'rock', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet']",FAKE
F191,Mind Control Confirmed by Sources,"['race', 'run', 'discuss', 'meet', 'page', 'maybe', 'week', 'plant', 'measure', 'prove', 'situation', 'pattern', 'hand', 'available', 'nation', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet']",FAKE
F002,Mind Control Confirmed by Sources,"['real', 'full', 'prevent', 'policy', 'plant', 'check', 'win', 'positive', 'professional', 'operation', 'candidate', 'one', 'institution', 'president', 'college', 'lot', 'expect', 'help', 'newspaper', 'movement', 'similar', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet']",FAKE
R155,New Report on Election,"['age', 'common', 'stock', 'glass', 'yard', 'government', 'serve', 'dinner', 'add', 'concern', 'tree', 'allow', 'top', 'range', 'accept', 'way', 'yet', 'trip', 'occur', 'wear', 'baby', 'relationship', 'pass', 'experts', 'discuss', 'ongoing', 'developments', 'election']",REAL
R006,New Report on Technology Breakthrough,"['operation', 'exist', 'matter', 'answer', 'gas', 'foot', 'institution', 'three', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough']",REAL
F086,Government Cover-Up Confirmed by Sources,"['read', 'everything', 'growth', 'a', 'laugh', 'response', 'voice', 'spring', 'house', 'arrive', 'player', 'without', 'store', 'bed', '—', 'shocking', 'claims', 'government', 'cover-up', 'surface', 'internet']",FAKE
R168,New Report on Election,"['word', 'avoid', 'shake', 'source', 'season', 'indeed', 'fill', 'hotel', 'indeed', 'rich', 'experts', 'discuss', 'ongoing', 'developments', 'election']",REAL
R077,New Report on Public Health,"['ask', 'stock', 'cultural', 'still', 'physical', 'note', 'nearly', 'impact', 'set', 'kid', 'fast', 'base', 'society', 'weight', 'five', 'probably', 'make', 'series', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health']",REAL
F209,Hoax Confirmed by Sources,"['gun', 'think', 'drop', 'age', 'own', 'account', 'newspaper', 'fight', 'economy', 'decide', 'consumer', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet']",FAKE
R236,New Report on Public Health,"['address', 'trip', 'discussion', 'service', 'stand', 'blue', 'wide', 'coach', 'number', 'account', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health']",REAL
F186,Aliens Confirmed by Sources,"['kitchen', 'cell', 'news', 'strong', 'space', 'nearly', 'employee', 'billion', 'bar', 'court', 'total', 'enjoy', 'project', 'area', 'family', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet']",FAKE
R243,New Report on Public Health,"['democrat', 'low', 'none', 'book', 'education', 'center', 'detail', 'training', 'board', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health']",REAL
F094,Immortal Jellyfish Confirmed by Sources,"['loss', 'name', 'foot', 'forget', 'hundred', 'someone', 'goal', 'piece', 'account', 'lawyer', 'allow', 'moment', 'star', 'grow', 'modern', 'citizen', 'chance', 'next', 'speak', 'right', 'somebody', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet']",FAKE
R032,New Report on Economic Growth,"['claim', 'important', 'performance', 'exactly', 'find', 'recent', 'scientist', 'road', 'tend', 'high', 'common', 'language', 'industry', 'strategy', 'without', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth']",REAL
R033,New Report on Education,"['give', 'nation', 'part', 'do', 'memory', 'attention', 'food', 'way', 'set', 'despite', 'chair', 'individual', 'card', 'certainly', 'experts', 'discuss', 'ongoing', 'developments', 'education']",REAL
R045,New Report on Technology Breakthrough,"['however', 'food', 'trouble', 'compare', 'sign', 'friend', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough']",REAL
R116,New Report on Education,"['white', 'police', 'almost', 'republican', 'important', 'short', 'employee', 'do', 'experts', 'discuss', 'ongoing', 'developments', 'education']",REAL
F056,Celebrity Scandal Confirmed by Sources,"['democrat', 'yes', 'none', 'information', 'weight', 'book', 'watch', 'thank', 'board', 'federal', 'well', 'describe', 'sure', 'especially', 'nature', 'baby', 'after', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet']",FAKE
R043,New Report on Policy,"['letter', 'reduce', 'gun', 'something', 'follow', 'show', 'affect', 'stand', 'subject', 'fund', 'care', 'reflect', 'admit', 'behind', 'experts', 'discuss', 'ongoing', 'developments', 'policy']",REAL
R145,New Report on Economic Growth,"['great', 'improve', 'food', 'together', 'face', 'reduce', 'government', 'glass', 'bad', 'discuss', 'answer', 'skill', 'beyond', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth']",REAL
F200,Secret Cure Confirmed by Sources,"['special', 'figure', 'model', 'culture', 'board', 'treatment', 'early', 'church', 'serve', 'center', 'represent', 'improve', 'oil', 'quite', 'since', 'often', 'different', 'food', 'hour', 'range', 'cut', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet']",FAKE
F034,Celebrity Scandal Confirmed by Sources,"['walk', 'bill', 'serious', 'partner', 'sell', 'plan', 'road', 'develop', 'cause', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet']",FAKE
F149,Secret Cure Confirmed by Sources,"['ahead', 'issue', 'yes', 'law', 'me', 'guy', 'help', 'number', 'exist', 'head', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet']",FAKE
F051,Secret Cure Confirmed by Sources,"['job', 'short', 'wrong', 'clear', 'know', 'western', 'thing', 'outside', 'authority', 'tax', 'build', 'office', 'traditional', 'report', 'admit', 'choose', 'economy', 'source', 'rather', 'develop', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet']",FAKE
F089,Flat Earth Confirmed by Sources,"['north', 'life', 'almost', 'drive', 'question', 'process', 'material', 'person', 'commercial', 'reduce', 'new', 'animal', 'collection', 'fast', 'third', 'anything', 'else', 'american', 'model', 'office', 'science', 'arrive', 'seat', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet']",FAKE
F135,Flat Earth Confirmed by Sources,"['born', 'better', 'painting', 'difficult', 'manage', 'industry', 'change', 'face', 'memory', 'summer', 'magazine', 'want', 'blood', 'fill', 'few', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet']",FAKE
