id,filtered_words,features,label_index
R170,"later,deep,condition,effort,market,worry,head,perform,teacher,certainly,quality,wide,experts,discuss,ongoing,developments,technology,breakthrough","20:2.553044,64:3.914021,98:3.444017,328:3.731699,343:3.651657,462:0.691153,481:2.478936,506:1.358544,560:3.914021,614:0.675343,657:3.326234,673:3.651657,687:0.679272,708:3.125564,726:3.818711,762:4.137165,836:3.444017",1.0
F110,"energy,capital,every,early,training,particular,war,effort,indicate,matter,side,probably,—,shocking,claims,celebrity,scandal,surface,internet","92:4.019382,281:0.675343,297:3.220874,307:4.424847,338:0.691153,402:3.577549,485:2.997730,486:2.661258,503:0.691153,538:3.731699,541:4.137165,681:2.661258,716:0.671429,719:4.137165,726:3.818711,781:3.914021,850:0.679272,921:2.304583,984:3.651657",0.0
F048,"investment,listen,never,attorney,company,wind,certainly,art,—,shocking,claims,secret,cure,surface,internet","281:1.350685,338:0.691153,429:3.818711,503:0.691153,558:3.577549,562:4.830312,673:3.651657,716:0.671429,747:2.553044,850:0.679272,853:3.444017,854:4.830312,892:2.553044,942:3.914021",0.0
F082,"relationship,war,somebody,need,light,hospital,ready,kind,interest,air,—,shocking,claims,hoax,surface,internet","44:3.220874,70:3.220874,88:4.607168,89:3.125564,260:4.137165,281:0.675343,338:0.691153,377:2.605688,503:0.691153,537:4.270696,557:3.383393,716:0.671429,719:4.137165,720:3.272167,850:0.679272,930:3.914021",0.0
F187,"job,building,hand,whether,hope,experience,receive,—,shocking,claims,miracle,drug,surface,internet","0:3.577549,256:2.884402,281:0.675343,338:0.691153,406:3.577549,423:3.731699,503:0.691153,557:3.383393,617:3.125564,635:3.383393,716:0.671429,850:0.679272,852:3.914021,860:2.720099",0.0
F027,"data,political,analysis,raise,green,fight,hold,ago,start,space,something,ok,media,country,lead,appear,listen,bad,much,writer,hold,light,—,shocking,claims,miracle,drug,surface,internet","182:3.444017,188:2.527727,209:3.383393,256:2.884402,281:0.675343,296:4.137165,338:0.691153,356:4.137165,389:6.888035,429:3.818711,503:0.691153,524:3.508556,526:3.172084,527:3.172084,551:4.270696,645:4.137165,695:3.731699,716:0.671429,720:3.272167,826:3.731699,850:0.679272,860:2.720099,870:4.830312,896:4.019382,906:4.019382,935:3.914021,956:3.731699,996:3.125564",0.0
F202,"special,poor,miss,professional,campaign,respond,factor,pattern,—,shocking,claims,hoax,surface,internet","55:2.884402,71:4.424847,103:4.019382,155:4.019382,281:0.675343,338:0.691153,377:2.605688,500:4.270696,503:0.691153,561:3.272167,617:3.125564,675:3.508556,716:0.671429,850:0.679272",0.0
F197,"rate,career,talk,report,team,seek,almost,rate,ability,region,reason,candidate,—,shocking,claims,secret,cure,surface,internet","159:3.383393,171:3.172084,253:7.828042,281:0.675343,338:0.691153,358:3.731699,468:3.577549,503:0.691153,505:2.605688,566:4.019382,681:2.661258,716:0.671429,747:2.553044,850:0.679272,892:2.553044,925:3.326234,930:3.914021,944:3.326234",0.0
R128,"new,team,end,keep,probably,stage,each,board,car,kitchen,light,along,set,loss,bit,lot,wife,effect,prevent,source,chair,standard,rise,experts,discuss,ongoing,developments,climate,change","21:3.383393,30:3.577549,252:3.038552,297:3.220874,324:3.651657,329:4.270696,342:3.444017,387:2.661258,453:4.270696,454:2.849310,462:0.691153,468:3.577549,506:0.679272,585:4.019382,594:3.172084,614:0.675343,674:4.270696,681:2.661258,687:0.679272,720:3.272167,721:4.019382,756:3.383393,816:2.958510,821:2.720099,840:4.424847,885:5.117994,943:3.326234,967:2.958510,989:3.731699",1.0
F157,"kid,natural,statement,rate,education,political,movie,act,couple,minute,total,—,shocking,claims,government,cover-up,surface,internet","253:3.914021,259:2.432416,279:4.270696,281:0.675343,338:0.691153,357:4.019382,439:4.270696,503:0.691153,530:2.246314,702:3.818711,716:0.671429,723:3.577549,813:2.997730,817:3.220874,850:0.679272,928:3.444017,935:3.914021,988:3.731699",0.0
F117,"quality,executive,increase,government,rate,guy,write,rich,west,able,make,state,trouble,significant,rock,sound,popular,politics,certain,value,since,bank,—,shocking,claims,hoax,surface,internet","85:3.125564,94:4.019382,148:3.272167,166:3.383393,212:3.818711,253:3.914021,259:2.432416,281:0.675343,287:4.137165,288:4.607168,338:0.691153,377:2.605688,403:2.958510,445:3.172084,496:4.607168,503:0.691153,506:0.679272,525:3.577549,552:3.914021,574:4.424847,716:0.671429,808:3.651657,850:0.679272,887:3.914021,909:2.997730,963:3.577549,966:4.424847,982:4.607168",0.0
F173,"movement,including,story,old,audience,skin,institution,—,shocking,claims,secret,cure,surface,internet","83:3.818711,243:3.383393,281:0.675343,294:4.270696,312:2.750870,334:4.019382,338:0.691153,503:0.691153,716:0.671429,747:2.553044,833:4.270696,850:0.679272,855:3.383393,892:2.553044",0.0
F024,"create,sea,ability,moment,style,rich,theory,property,democrat,—,shocking,claims,aliens,surface,internet","0:3.577549,212:3.818711,234:3.577549,281:0.675343,338:0.691153,401:3.444017,404:3.038552,468:3.577549,503:0.691153,617:3.125564,650:2.432416,681:2.661258,716:0.671429,733:4.019382,850:0.679272",0.0
F096,"history,task,prepare,many,discover,turn,civil,season,usually,magazine,ten,former,candidate,response,back,—,shocking,claims,celebrity,scandal,surface,internet","85:3.125564,160:3.272167,170:3.577549,188:2.527727,281:0.675343,286:3.508556,338:0.691153,358:7.463399,413:3.272167,430:3.914021,445:3.172084,451:3.081112,486:2.661258,503:0.691153,543:2.605688,593:3.818711,716:0.671429,850:0.679272,886:3.508556,921:2.304583,990:4.607168",0.0
R247,"lose,turn,dog,activity,eight,great,realize,change,year,peace,hair,experts,discuss,ongoing,developments,public,health","110:3.651657,387:2.661258,422:4.607168,462:0.691153,482:4.137165,506:0.679272,564:3.220874,582:4.424847,614:0.675343,664:3.651657,687:0.679272,697:3.125564,750:3.444017,770:2.815409,805:2.849310,886:3.508556,899:3.818711",1.0
F226,"sometimes,billion,sit,peace,various,quite,plant,product,ball,seem,spring,notice,city,deep,shake,piece,left,teach,—,shocking,claims,government,cover-up,surface,internet","56:3.444017,133:2.815409,180:3.914021,244:3.508556,258:3.577549,259:2.432416,281:0.675343,338:0.691153,447:2.849310,492:3.444017,495:3.444017,503:0.691153,522:3.444017,525:3.577549,588:3.731699,644:4.137165,647:3.444017,662:4.270696,697:3.125564,716:0.671429,762:4.137165,813:2.997730,850:0.679272,869:3.508556,946:3.444017",0.0
F100,"program,stage,present,clearly,reach,professional,bit,name,report,group,office,—,shocking,claims,flat,earth,surface,internet","15:2.920769,30:3.577549,130:3.818711,155:4.019382,238:3.731699,281:0.675343,338:0.691153,344:3.731699,386:4.019382,503:0.691153,505:2.605688,573:3.731699,676:2.782619,716:0.671429,766:4.270696,850:0.679272,918:3.038552,989:3.731699",0.0
F246,"song,energy,sea,responsibility,—,shocking,claims,government,cover-up,surface,internet","259:2.432416,281:0.675343,307:4.424847,338:0.691153,350:2.997730,502:3.508556,503:0.691153,617:3.125564,716:0.671429,813:2.997730,850:0.679272",0.0
F183,"include,television,politics,far,wife,create,product,allow,laugh,—,shocking,claims,aliens,surface,internet","21:3.383393,98:3.444017,158:3.818711,281:0.675343,338:0.691153,404:3.038552,447:2.849310,503:0.691153,650:2.432416,713:3.508556,716:0.671429,835:4.019382,850:0.679272,887:3.914021,953:3.914021",0.0
R063,"decide,approach,value,decade,walk,magazine,race,similar,life,order,keep,safe,seek,series,human,trip,town,many,experts,discuss,ongoing,developments,policy","30:3.577549,46:4.019382,95:3.914021,142:4.957873,171:3.172084,188:2.527727,226:3.272167,293:3.172084,303:3.508556,403:2.958510,413:3.272167,454:2.849310,462:0.691153,463:4.137165,477:3.444017,506:0.679272,594:3.172084,614:0.675343,642:3.818711,687:0.679272,715:3.651657,782:4.137165",1.0
R005,"smile,bar,want,woman,experts,discuss,ongoing,developments,election","132:2.720099,332:3.272167,462:0.691153,506:0.679272,563:4.137165,614:0.675343,687:0.679272,712:3.125564,713:3.508556",1.0
R084,"space,long,effect,ago,program,attorney,positive,everyone,career,stop,similar,message,through,experts,discuss,ongoing,developments,election","1:4.270696,46:4.019382,132:2.720099,188:2.527727,324:3.651657,385:3.818711,462:0.691153,506:0.679272,573:3.731699,614:0.675343,687:0.679272,715:3.651657,796:4.019382,853:3.444017,893:4.137165,896:4.019382,904:4.019382,930:3.914021",1.0
R124,"wear,game,question,present,affect,break,teacher,interest,form,experts,discuss,ongoing,developments,education","55:2.884402,70:3.220874,130:3.818711,462:0.691153,506:0.679272,530:2.246314,581:3.818711,614:0.675343,621:5.117994,668:4.607168,687:0.679272,708:3.125564,947:3.220874,975:4.137165",1.0
R118,"public,yard,together,true,second,nice,structure,sense,mind,land,last,per,experts,discuss,ongoing,developments,research","148:3.272167,184:2.605688,188:2.527727,256:2.884402,298:4.137165,312:2.750870,370:3.272167,424:3.818711,432:2.782619,447:2.849310,462:0.691153,506:0.679272,614:0.675343,687:0.679272,770:2.815409,989:3.731699,996:3.125564",1.0
F001,"book,couple,middle,western,fill,find,—,shocking,claims,aliens,surface,internet","281:0.675343,338:0.691153,393:4.137165,503:0.691153,510:4.607168,524:3.508556,650:2.432416,702:3.818711,716:0.671429,727:4.270696,850:0.679272,878:3.818711",0.0
F007,"picture,hear,town,teacher,physical,military,soldier,want,simple,star,purpose,understand,consider,break,sit,join,news,popular,message,attack,lay,impact,heart,behavior,—,shocking,claims,immortal,jellyfish,surface,internet","66:2.527727,89:3.125564,141:4.137165,148:3.272167,170:3.577549,281:0.675343,312:2.750870,338:0.691153,433:2.920769,475:3.220874,481:2.478936,487:3.731699,503:0.691153,649:3.577549,668:4.607168,693:3.125564,708:3.125564,712:3.125564,715:7.303313,716:0.671429,735:3.577549,808:3.651657,842:3.818711,850:0.679272,876:2.579020,877:4.137165,913:3.272167,946:3.444017,952:4.270696,972:3.914021",0.0
F046,"land,approach,fear,street,religious,—,shocking,claims,mind,control,surface,internet","95:3.914021,148:3.272167,184:2.605688,208:2.661258,281:0.675343,293:3.172084,338:0.691153,503:0.691153,513:3.508556,684:3.818711,716:0.671429,850:0.679272",0.0
R103,"popular,mind,arrive,science,pick,prepare,every,service,cause,protect,yourself,experts,discuss,ongoing,developments,research","148:3.272167,184:2.605688,235:3.383393,252:3.038552,286:3.508556,316:3.818711,363:4.137165,372:4.019382,391:2.527727,432:2.782619,462:0.691153,506:0.679272,612:5.117994,614:0.675343,681:2.661258,687:0.679272",1.0
R037,"case,wear,music,arm,around,hundred,mean,party,product,past,lot,peace,might,experts,discuss,ongoing,developments,budget,report","175:3.818711,197:4.137165,275:4.019382,342:3.444017,370:3.272167,379:3.731699,447:2.849310,462:0.691153,505:2.605688,506:0.679272,581:3.818711,614:0.675343,687:0.679272,697:3.125564,909:2.997730,924:3.731699,943:3.326234,984:3.651657,991:2.690246",1.0
F193,"skin,ask,building,fear,floor,sort,floor,court,news,help,benefit,hold,something,class,leave,necessary,police,fight,say,believe,modern,pick,participant,—,shocking,claims,secret,cure,surface,internet","7:3.444017,281:0.675343,319:7.303313,336:4.607168,338:0.691153,347:3.081112,372:4.019382,389:3.444017,396:3.731699,433:2.920769,503:0.691153,507:4.270696,513:3.508556,526:3.172084,533:4.137165,568:3.577549,653:3.220874,716:0.671429,720:3.272167,747:2.553044,826:3.731699,833:4.270696,850:0.679272,852:3.914021,862:3.914021,876:2.579020,892:2.553044,913:3.272167,979:3.577549",0.0
R166,"lead,term,head,blood,professional,material,experts,discuss,ongoing,developments,election","64:3.914021,132:2.720099,155:4.019382,188:2.527727,231:4.270696,356:4.137165,359:4.424847,462:0.691153,506:0.679272,614:0.675343,687:0.679272",1.0
F017,"police,door,remain,officer,another,few,east,size,law,watch,—,shocking,claims,immortal,jellyfish,surface,internet","66:2.527727,166:3.383393,192:4.270696,205:4.607168,281:0.675343,338:0.691153,503:0.691153,576:4.270696,696:3.914021,708:3.125564,716:0.671429,847:4.424847,850:0.679272,876:5.158040,960:4.270696,979:3.577549",0.0
R008,"role,process,must,experts,discuss,ongoing,developments,economic,growth","23:3.914021,40:3.577549,144:2.387965,320:2.605688,350:2.997730,462:0.691153,506:0.679272,614:0.675343,687:0.679272",1.0
F071,"somebody,another,reality,president,international,allow,everything,spend,question,—,shocking,claims,celebrity,scandal,surface,internet","89:3.125564,156:4.137165,166:3.383393,188:2.527727,281:0.675343,306:3.914021,338:0.691153,353:3.914021,486:2.661258,503:0.691153,680:3.651657,716:0.671429,835:4.019382,850:0.679272,921:2.304583,947:3.220874",0.0
F028,"strategy,drive,past,support,already,story,direction,democrat,—,shocking,claims,mind,control,surface,internet","184:2.605688,208:2.661258,217:3.444017,234:3.577549,275:4.019382,281:0.675343,291:3.508556,325:3.508556,338:0.691153,503:0.691153,554:4.607168,594:3.172084,716:0.671429,850:0.679272,855:3.383393",0.0
F227,"city,public,relate,candidate,really,mean,million,property,cup,believe,its,—,shocking,claims,immortal,jellyfish,surface,internet","59:3.577549,66:2.527727,112:3.731699,281:0.675343,338:0.691153,358:3.731699,495:3.444017,503:0.691153,533:4.137165,651:4.607168,667:4.830312,716:0.671429,733:4.019382,770:2.815409,850:0.679272,876:2.579020,909:2.997730,988:3.731699",0.0
R200,"director,brother,movie,experts,discuss,ongoing,developments,public,health","291:3.508556,439:4.270696,462:0.691153,506:0.679272,614:0.675343,687:0.679272,770:2.815409,805:2.849310,853:3.444017",1.0
R225,"blue,approach,president,successful,final,assume,federal,let,pass,writer,experts,discuss,ongoing,developments,climate,change","95:3.914021,267:4.019382,306:3.914021,387:2.661258,392:3.818711,462:0.691153,506:0.679272,614:0.675343,633:3.383393,653:3.220874,659:4.137165,664:3.651657,687:0.679272,768:3.818711,821:2.720099,906:4.019382",1.0
R062,"yeah,work,six,public,product,republican,much,ball,protect,subject,beautiful,nothing,experts,discuss,ongoing,developments,budget,report","235:3.383393,249:3.172084,273:3.272167,292:4.137165,401:3.444017,447:2.849310,462:0.691153,492:3.444017,505:2.605688,506:0.679272,524:3.508556,527:3.172084,614:0.675343,616:3.272167,655:4.019382,687:0.679272,770:2.815409,991:2.690246",1.0
F033,"day,go,establish,reality,upon,prepare,care,method,people,actually,attack,card,area,let,—,shocking,claims,hoax,surface,internet","15:2.920769,133:2.815409,144:2.387965,263:3.577549,267:4.019382,281:0.675343,286:3.508556,310:4.607168,338:0.691153,377:2.605688,447:2.849310,451:3.081112,503:0.691153,649:3.577549,680:3.651657,693:3.125564,716:0.671429,735:3.577549,850:0.679272,923:3.577549",0.0
F012,"fight,resource,sell,significant,character,region,economic,reflect,couple,—,shocking,claims,hoax,surface,internet","144:2.387965,159:3.383393,281:0.675343,321:3.651657,338:0.691153,377:2.605688,485:2.997730,503:0.691153,526:3.172084,552:3.914021,670:4.424847,702:3.818711,716:0.671429,850:0.679272,867:4.019382",0.0
R121,"law,measure,move,middle,produce,case,building,wall,send,rich,hand,person,avoid,suffer,group,around,fire,best,may,free,place,couple,improve,start,name,experts,discuss,ongoing,developments,research","15:2.920769,73:4.137165,135:3.508556,160:3.272167,191:4.607168,197:4.137165,212:3.818711,249:3.172084,282:4.424847,342:3.444017,388:3.731699,390:4.424847,404:3.038552,408:3.577549,423:3.731699,432:2.782619,462:0.691153,506:0.679272,523:4.019382,528:4.019382,614:0.675343,648:3.914021,687:0.679272,702:3.818711,763:4.830312,766:4.270696,852:3.914021,878:3.818711,979:3.577549,996:3.125564",1.0
F210,"determine,imagine,start,improve,cost,task,work,order,price,degree,compare,near,them,instead,tell,including,fill,performance,ground,tv,—,shocking,claims,aliens,surface,internet","226:3.272167,246:3.731699,281:0.675343,301:3.038552,334:4.019382,338:0.691153,351:4.270696,408:3.577549,451:3.081112,487:3.731699,490:4.270696,503:0.691153,527:6.344167,547:4.137165,650:2.432416,716:0.671429,727:4.270696,734:4.270696,738:4.019382,850:1.358544,924:3.731699,943:3.326234,974:3.577549,996:3.125564",0.0
F151,"maintain,chance,daughter,image,eye,window,create,author,memory,field,performance,rest,artist,ready,time,state,—,shocking,claims,hoax,surface,internet","74:3.914021,157:3.508556,247:4.424847,281:0.675343,303:3.508556,338:0.691153,341:3.326234,346:3.326234,350:2.997730,351:4.270696,377:2.605688,403:2.958510,404:3.038552,503:0.691153,557:3.383393,623:3.731699,708:3.125564,716:0.671429,808:3.651657,850:0.679272,931:3.220874,941:3.914021",0.0
F099,"current,produce,table,world,might,right,factor,religious,authority,opportunity,fall,factor,author,—,shocking,claims,secret,cure,surface,internet","176:3.731699,189:3.731699,281:0.675343,293:3.172084,338:0.691153,350:2.997730,360:4.424847,503:0.691153,561:6.544334,648:3.914021,716:0.671429,729:4.424847,747:2.553044,790:3.508556,850:0.679272,892:2.553044,924:3.731699,931:3.220874,976:4.270696",0.0
R090,"national,hit,physical,make,food,trial,beyond,others,capital,hold,actually,experts,discuss,ongoing,developments,technology,breakthrough","20:2.553044,252:3.038552,389:3.444017,410:4.607168,447:2.849310,462:0.691153,481:2.478936,506:0.679272,525:3.577549,541:4.137165,614:0.675343,649:3.577549,653:3.220874,687:0.679272,900:3.818711,910:4.019382,940:3.577549",1.0
R125,"director,open,much,rate,various,write,community,since,station,rate,account,never,foreign,return,energy,floor,experts,discuss,ongoing,developments,budget,report","174:4.424847,187:3.818711,206:3.731699,253:7.828042,281:0.675343,287:4.137165,307:4.424847,319:3.651657,415:3.272167,445:3.172084,462:0.691153,505:2.605688,506:0.679272,524:3.508556,614:0.675343,635:3.383393,647:3.444017,687:0.679272,783:3.326234,853:3.444017,991:2.690246",1.0
R091,"respond,recognize,power,music,ago,many,race,white,position,reflect,stay,huge,experts,discuss,ongoing,developments,climate,change","56:3.444017,171:3.172084,188:2.527727,198:4.270696,321:3.651657,339:4.137165,370:3.272167,387:2.661258,433:2.920769,454:2.849310,462:0.691153,500:4.270696,506:0.679272,614:0.675343,687:0.679272,821:2.720099,843:4.270696,896:4.019382",1.0
R157,"establish,seat,executive,hit,case,will,experts,discuss,ongoing,developments,climate,change","47:4.019382,252:3.038552,342:3.444017,387:2.661258,420:5.523459,462:0.691153,506:0.679272,614:0.675343,687:0.679272,821:2.720099,923:3.577549,966:4.424847",1.0
F098,"religious,represent,deal,clear,meet,property,she,sort,talk,capital,response,present,try,get,far,suggest,—,shocking,claims,miracle,drug,surface,internet","130:3.818711,158:3.818711,256:2.884402,281:0.675343,293:3.172084,338:0.691153,426:4.270696,433:2.920769,445:3.172084,503:0.691153,541:4.137165,611:3.444017,693:3.125564,716:0.671429,717:3.508556,720:3.272167,733:4.019382,756:3.383393,816:2.958510,850:0.679272,860:2.720099,925:3.326234,940:3.577549",0.0
F164,"local,man,effect,event,feel,management,hear,it,—,shocking,claims,immortal,jellyfish,surface,internet","66:2.527727,115:4.137165,228:4.137165,241:3.220874,281:0.675343,324:3.651657,338:0.691153,503:0.691153,569:3.508556,686:4.830312,716:0.671429,728:2.884402,842:3.818711,850:0.679272,876:2.579020",0.0
R050,"poor,heavy,onto,respond,officer,fly,young,better,including,everybody,mention,dog,election,experts,discuss,ongoing,developments,economic,growth","103:4.019382,132:2.720099,144:2.387965,319:3.651657,320:2.605688,334:4.019382,462:0.691153,500:4.270696,506:0.679272,543:2.605688,561:3.272167,564:3.220874,614:0.675343,687:0.679272,696:3.914021,809:4.019382,907:4.424847,944:3.326234,949:3.220874",1.0
R249,"network,truth,record,defense,heavy,baby,experts,discuss,ongoing,developments,climate,change","69:3.577549,152:4.424847,347:3.081112,348:4.019382,387:2.661258,462:0.691153,506:0.679272,543:2.605688,614:0.675343,687:0.679272,821:2.720099,949:3.220874",1.0
R093,"station,federal,drop,fish,surface,green,significant,region,attack,alone,score,rather,night,experts,discuss,ongoing,developments,election","132:2.720099,159:3.383393,281:0.675343,376:3.914021,415:3.272167,462:0.691153,492:3.444017,506:0.679272,551:4.270696,552:3.914021,577:4.270696,614:0.675343,633:3.383393,687:0.679272,693:3.125564,837:4.270696,869:3.508556,927:4.137165",1.0
R131,"society,president,seat,right,experts,discuss,ongoing,developments,education","47:4.019382,306:3.914021,327:4.137165,462:0.691153,506:0.679272,530:2.246314,614:0.675343,687:0.679272,790:3.508556",1.0
F107,"wish,series,interesting,short,impact,six,education,town,night,dinner,stage,sister,policy,have,—,shocking,claims,flat,earth,surface,internet","30:3.577549,142:2.478936,240:4.270696,262:4.019382,281:0.675343,299:5.523459,338:0.691153,401:3.444017,463:4.137165,495:3.444017,503:0.691153,521:4.424847,530:2.246314,634:2.997730,676:2.782619,715:3.651657,716:0.671429,850:0.679272,869:3.508556,918:3.038552,972:3.914021",0.0
F153,"science,center,despite,still,rule,throw,expect,order,—,shocking,claims,hoax,surface,internet","226:3.272167,281:0.675343,301:3.038552,325:3.508556,338:0.691153,343:3.651657,363:4.137165,377:2.605688,480:4.270696,503:0.691153,691:3.577549,712:3.125564,716:0.671429,850:0.679272",0.0
F091,"establish,receive,agree,federal,indicate,management,yes,movement,teach,player,moment,claim,west,—,shocking,claims,flat,earth,surface,internet","44:3.220874,85:3.125564,241:3.220874,281:0.675343,294:4.270696,338:0.691153,401:3.444017,485:2.997730,503:0.691153,522:3.444017,604:4.019382,617:3.125564,633:3.383393,676:2.782619,716:0.671429,850:0.679272,918:3.038552,923:3.577549,925:3.326234,937:3.914021",0.0
R246,"back,add,artist,left,everybody,kind,better,million,assume,language,company,improve,national,stock,experts,discuss,ongoing,developments,economic,growth","44:3.220874,144:2.387965,320:2.605688,408:3.577549,430:3.914021,462:0.691153,506:0.679272,543:2.605688,561:3.272167,614:0.675343,651:4.607168,662:4.270696,664:3.651657,687:0.679272,716:0.671429,793:3.914021,887:3.914021,910:4.019382,931:3.220874,942:3.914021",1.0
F004,"pretty,rule,before,animal,teach,ability,somebody,represent,person,fall,particularly,think,commercial,pay,—,shocking,claims,secret,cure,surface,internet","89:3.125564,120:4.830312,249:3.172084,281:0.675343,335:3.508556,338:0.691153,343:3.651657,360:4.424847,443:6.544334,503:0.691153,522:3.444017,681:2.661258,716:0.671429,717:3.508556,729:4.424847,747:2.553044,850:0.679272,892:2.553044,897:3.651657,919:4.137165",0.0
F220,"common,option,either,specific,feel,for,blue,make,read,car,role,pm,tax,—,shocking,claims,celebrity,scandal,surface,internet","26:4.830312,59:3.577549,115:4.137165,126:3.577549,281:0.675343,332:3.272167,338:0.691153,344:3.731699,350:2.997730,486:2.661258,503:0.691153,525:3.577549,587:4.019382,613:3.444017,650:2.432416,674:4.270696,716:0.671429,768:3.818711,850:0.679272,921:2.304583",0.0
F121,"seek,similar,open,try,policy,blood,wind,shoulder,eat,later,anyone,issue,deal,second,—,shocking,claims,hoax,surface,internet","46:4.019382,142:2.478936,171:3.172084,256:2.884402,276:3.508556,281:0.675343,338:0.691153,359:4.424847,377:2.605688,433:2.920769,503:0.691153,558:3.577549,560:3.914021,616:3.272167,666:3.577549,693:3.125564,716:0.671429,756:3.383393,783:3.326234,850:0.679272",0.0
F245,"smile,hand,purpose,even,door,yard,act,painting,lead,book,soldier,write,room,—,shocking,claims,mind,control,surface,internet","34:2.782619,89:3.125564,141:4.137165,184:2.605688,208:2.661258,281:0.675343,338:0.691153,356:4.137165,393:4.137165,406:3.577549,423:3.731699,424:3.818711,445:3.172084,494:4.019382,503:0.691153,713:3.508556,716:0.671429,847:4.424847,850:0.679272,928:3.444017",0.0
R035,"major,take,stop,affect,picture,experts,discuss,ongoing,developments,climate,change","55:2.884402,58:3.731699,387:2.661258,462:0.691153,481:2.478936,506:0.679272,614:0.675343,687:0.679272,796:4.019382,821:2.720099,855:3.383393",1.0
